SEALABQualityGroup/performance-driven-software-model-refactoring-framework;16471040;248;2683;6
Sorour-j/Epsilon;134423552;19831;-1;506
MajidGitHubRepos/MRegTest;35935232;2093;-1;43
AbdulAli/replication-kit-emse-2020-benchmark;163931136;25678;11621;395
alfonsodelavega/epsilonFork;148508672;20134;-1;499
alfonsodelavega/epsilonFork;148508672;20134;-1;445
rjimenezh/abdiel;196608;33;839;1
alfonsodelavega/epsilonFork;148508672;20134;-1;447
alfonsodelavega/epsilonFork;148508672;20134;-1;835
kb634/mondo-hawk;122880;2;626;0
epsilonlabs/epsilonlabs;288752640;10542;-1;434
epsilonlabs/epsilonlabs;288752640;10542;-1;272
epsilonlabs/epsilonlabs;288752640;10542;-1;290
epsilonlabs/epsilonlabs;288752640;10542;-1;258
alfonsodelavega/epsilonFork;148508672;20134;-1;427
alfonsodelavega/epsilonFork;148508672;20134;-1;527
York-and-Maastricht-Data-Science-Group/vaultage;34512896;163;1903;12
SEALABQualityGroup/epsilon-antipattern-d-s;20297728;2488;2991;27
gssi/modelAnalyzer;5606400;2604;-1;35
gssi/modelAnalyzer;5606400;2604;-1;32
epsilonlabs/epsilonlabs;288752640;10542;-1;229
epsilonlabs/epsilonlabs;288752640;10542;-1;225
adilinam/QVTdCaseStudy;42669056;14715;5878;365
epsilonlabs/epsilonlabs;288752640;10542;-1;264
epsilonlabs/epsilonlabs;288752640;10542;-1;259
Sorour-j/Epsilon;134423552;19831;-1;442
Sorour-j/Epsilon;134423552;19831;-1;624
KybeleResearch/servicereasoning;2650112;4554;1400;70
KybeleResearch/servicereasoning;2650112;4554;1400;72
SEALABQualityGroup/epsilon-antipattern-d-s;20297728;2488;-1;27
Fhma/MT_EOL;44603392;7346;15290;85
Fhma/MT_EOL;44603392;7346;-1;122
SEALABQualityGroup/epsilon-antipattern-d-s;20297728;2488;-1;37
epsilonlabs/epsilonlabs;288752640;10542;-1;239
epsilonlabs/epsilonlabs;288752640;10542;-1;240
cdmsantos/crystalcase;55352320;16963;4898;318
cdmsantos/crystalcase;55352320;16963;4898;437
lynnmie/acedit;6803456;1493;1437;22
lynnmie/acedit;6803456;1493;1437;21
epsilonlabs/epsilonlabs;288752640;10542;-1;221
epsilonlabs/epsilonlabs;288752640;10542;-1;243
damenac/puzzle;1008654336;37416;-1;1219
moji1/Modular_Model_Suite;52723712;1022;-1;36
damenac/puzzle;1008654336;37416;-1;1047
epsilonlabs/epsilonlabs;288752640;10542;-1;294
epsilonlabs/epsilonlabs;288752640;10542;-1;286
damenac/puzzle;1008654336;37416;-1;995
MajidGitHubRepos/MRegTest;35935232;2093;-1;35
alfonsodelavega/epsilonFork;148508672;20134;-1;436
alfonsodelavega/epsilonFork;148508672;20134;-1;492
alfonsodelavega/epsilonFork;148508672;20134;-1;764
alfonsodelavega/epsilonFork;148508672;20134;-1;705
alfonsodelavega/epsilonFork;148508672;20134;-1;567
alfonsodelavega/epsilonFork;148508672;20134;-1;563
tarcisiocouto/bvccon-tool;62464;87;719;2
tarcisiocouto/bvccon-tool;62464;87;719;1
alfonsodelavega/epsilonFork;148508672;20134;-1;547
alfonsodelavega/epsilonFork;148508672;20134;-1;567
epsilonlabs/epsilonlabs;288752640;10542;-1;283
epsilonlabs/epsilonlabs;288752640;10542;-1;278
alfonsodelavega/epsilonFork;148508672;20134;-1;522
alfonsodelavega/epsilonFork;148508672;20134;-1;543
epsilonlabs/epsilonlabs;288752640;10542;-1;278
epsilonlabs/epsilonlabs;288752640;10542;-1;278
epsilonlabs/epsilonlabs;288752640;10542;-1;269
epsilonlabs/epsilonlabs;288752640;10542;-1;274
levilucio/DSLTransLifting;18283520;1246;3776;24
SEALABQualityGroup/epsilon-antipattern-d-s;20297728;2488;-1;33
levilucio/DSLTransLifting;18283520;1246;-1;23
gssi/modelAnalyzer;5606400;2604;-1;29
gssi/modelAnalyzer;5606400;2604;-1;27
JoseJuan98/MDE_Template_Driven_Web_Site;1871872;1325;1046;17
epsilonlabs/epsilonlabs;288752640;10542;-1;264
epsilonlabs/epsilonlabs;288752640;10542;-1;229
willamys/msc.android.jacroid;12152832;1142;1435;18
willamys/msc.android.jacroid;12152832;1142;1435;18
epsilonlabs/epsilonlabs;288752640;10542;-1;211
epsilonlabs/epsilonlabs;288752640;10542;-1;227
aratare-jp/nolispe;42113024;8894;4042;273
aratare-jp/nolispe;42113024;8894;4042;359
Fhma/MT_EOL;44603392;7346;-1;118
alfa-ryano/gamified-modelling-server;27005952;651;2463;14
Fhma/MT_EOL;44603392;7346;-1;109
damenac/puzzle;1008654336;37416;-1;954
damenac/puzzle;1008654336;37416;-1;754
damenac/puzzle;1008654336;37416;-1;1001
tue-mdse/ocl-dataset;28507136;44872;11671;1672
tue-mdse/ocl-dataset;28507136;44872;-1;1723
tue-mdse/ocl-dataset;28507136;44872;-1;1473
MDEGroup/QMM;9905152;3012;2206;55
ModelEngineeringBooks/MDSEBook;2541568;998;1367;23
ModelEngineeringBooks/MDSEBook;2541568;998;-1;22
hellspawn14/WebPicture-Samples;999424;6701;1346;90
aratare-jp/nolispe;42113024;8894;-1;242
aratare-jp/nolispe;42113024;8894;-1;292
aratare-jp/nolispe;42113024;8894;-1;291
aratare-jp/nolispe;42113024;8894;-1;299
aratare-jp/nolispe;42113024;8894;-1;276
aratare-jp/nolispe;42113024;8894;-1;420
erroso/RAMA;11682816;1382;2028;27
erroso/RAMA;11682816;1382;2028;34
erroso/RAMA;11682816;1382;-1;33
erroso/RAMA;11682816;1382;-1;29
ModelWriter/Demonstrations;4100096;1306;6253;24
Ao99/resume-template-dsl;154624;72;1003;2
Ao99/resume-template-dsl;154624;72;1003;2
chelder86/ArcadeTongame;10298368;297;1289;8
luciofernandes/transformationserver;28921856;844;3349;20
ISorokos/acedit;6536192;1493;1177;31
ISorokos/acedit;6536192;1493;1177;27
quratulain-ali/org.eclipse.epsilon;189507584;9189;7184;322
quratulain-ali/org.eclipse.epsilon;189507584;9189;7184;338
Frankablu/CATMOS;82038784;10728;8931;252
Frankablu/CATMOS;82038784;10728;8931;263
Frankablu/CATMOS;82038784;10728;-1;240
Frankablu/CATMOS;82038784;10728;-1;241
Frankablu/CATMOS;82038784;10728;-1;274
Frankablu/CATMOS;82038784;10728;-1;262
alfa-ryano/smlg;16782336;796;1716;14
athepari/acedit;6536192;1493;1132;28
athepari/acedit;6536192;1493;1132;24
specialforces/acedit;6536192;1493;1614;25
specialforces/acedit;6536192;1493;1614;28
thmschy/acedit;6536192;1493;2656;28
thmschy/acedit;6536192;1493;2656;28
ghaemifard/CRUD_Models;910336;2603;1155;44
MDEGroup/QMM-COMLAN-data;10104832;3012;5042;44
tue-mdse/ocl-dataset;28507136;44872;-1;1950
tue-mdse/ocl-dataset;28507136;44872;-1;2105
tue-mdse/ocl-dataset;28507136;44872;-1;1905
tue-mdse/ocl-dataset;28507136;44872;-1;1945
tue-mdse/ocl-dataset;28507136;44872;-1;1832
Sorour-j/Epsilon;134423552;19831;-1;722
Sorour-j/Epsilon;134423552;19831;-1;494
Sorour-j/Epsilon;134423552;19831;-1;434
Sorour-j/Epsilon;134423552;19831;-1;417
Sorour-j/Epsilon;134423552;19831;-1;429
Sorour-j/Epsilon;134423552;19831;-1;425
ModelEngineeringBooks/MDSEBook;2541568;998;-1;23
eclipse/epsilon;157516800;9187;6155;299
eclipse/epsilon;157516800;9187;6155;313
Sorour-j/Epsilon;134423552;19831;-1;465
Sorour-j/Epsilon;134423552;19831;-1;453
gssi/metamodel-dataset-analysis-toolchain;10414080;2451;1985;34
gssi/metamodel-dataset-analysis-toolchain;10414080;2451;1985;30
jokingarcia/ContinuousEvolution;221184;140;742;3
jokingarcia/ContinuousEvolution;221184;140;-1;3
eclipse/epsilon;157516800;9187;-1;376
eclipse/epsilon;157516800;9187;-1;329
eclipse/epsilon;157516800;9187;-1;319
eclipse/epsilon;157516800;9187;-1;305
eclipse/epsilon;157516800;9187;-1;321
eclipse/epsilon;157516800;9187;-1;312
Hyacinth-Ali/epsilon-repo;135386112;19946;6431;437
Hyacinth-Ali/epsilon-repo;135386112;19946;6431;487
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;608
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;508
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;476
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;494
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;283
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;285
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;271
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;263
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;257
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;267
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;423
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;447
vdimitrieski/mist;35840;23;682;2
lucasvieira123/MDEProject;57344;85;-1;3
lucasvieira123/MDEProject;57344;85;-1;2
diegoalexaner/proyectoMDE;28122112;1896;3096;61
ISorokos/acedit;6536192;1493;-1;46
ISorokos/acedit;6536192;1493;-1;37
tue-mdse/ocl-dataset;28507136;44872;-1;1688
tue-mdse/ocl-dataset;28507136;44872;-1;1637
alfonsodelavega/flexmi-evaluation;6371328;833;-1;12
alfonsodelavega/flexmi-evaluation;6371328;833;-1;11
florezfernandez/iArchiMate;2714624;1116;2130;29
florezfernandez/iArchiMate;2714624;1116;2130;25
gssi/modelAnalyzer;5606400;2604;-1;31
gssi/modelAnalyzer;5606400;2604;-1;34
luciofernandes/transformationserver;28921856;844;-1;19
cdmsantos/crystalcase;55352320;16963;-1;328
cdmsantos/crystalcase;55352320;16963;-1;295
alfa-yohannis/ethical-pinset;157150208;9036;-1;276
alfa-yohannis/ethical-pinset;157150208;9036;-1;272
samuelmorenov/DMSS-POUEX;1534976;636;1817;10
alfa-yohannis/ethical-pinset;157150208;9036;-1;318
alfa-yohannis/ethical-pinset;157150208;9036;-1;288
alfa-yohannis/ethical-pinset;157150208;9036;-1;325
alfa-yohannis/ethical-pinset;157150208;9036;-1;283
epsilonlabs/epsilonlabs;288752640;10542;-1;248
epsilonlabs/epsilonlabs;288752640;10542;-1;242
epsilonlabs/epsilonlabs;288752640;10542;-1;269
epsilonlabs/epsilonlabs;288752640;10542;-1;262
SEALABQualityGroup/epsilon-antipattern-d-s;20297728;2488;-1;41
thmschy/acedit;6536192;1493;-1;28
thmschy/acedit;6536192;1493;-1;36
Fhma/MT_EOL;44603392;7346;-1;105
Fhma/MT_EOL;44603392;7346;-1;99
tue-mdse/ocl-dataset;28507136;44872;-1;1933
TransformationToolContest/ttc2018liveContest;397147136;2219;22967;45
tue-mdse/ocl-dataset;28507136;44872;-1;1803
Sorour-j/Epsilon;134423552;19831;-1;438
Sorour-j/Epsilon;134423552;19831;-1;448
tue-mdse/ocl-dataset;28507136;44872;-1;1958
gssi/modelAnalyzer;5606400;2604;-1;35
gssi/modelAnalyzer;5606400;2604;-1;38
tue-mdse/ocl-dataset;28507136;44872;-1;1708
tue-mdse/ocl-dataset;28507136;44872;-1;1467
tue-mdse/ocl-dataset;28507136;44872;-1;1886
tue-mdse/ocl-dataset;28507136;44872;-1;1894
Sorour-j/Epsilon;134423552;19831;-1;430
Sorour-j/Epsilon;134423552;19831;-1;472
tue-mdse/ocl-dataset;28507136;44872;-1;1745
tue-mdse/ocl-dataset;28507136;44872;-1;2039
tue-mdse/ocl-dataset;28507136;44872;-1;1675
tue-mdse/ocl-dataset;28507136;44872;-1;1670
Sorour-j/Epsilon;134423552;19831;-1;508
Sorour-j/Epsilon;134423552;19831;-1;534
tue-mdse/ocl-dataset;28507136;44872;-1;1729
Sorour-j/Epsilon;134423552;19831;-1;505
Sorour-j/Epsilon;134423552;19831;-1;616
tue-mdse/ocl-dataset;28507136;44872;-1;1963
tue-mdse/ocl-dataset;28507136;44872;-1;2016
tue-mdse/ocl-dataset;28507136;44872;-1;2363
tue-mdse/ocl-dataset;28507136;44872;-1;2262
tue-mdse/ocl-dataset;28507136;44872;-1;1744
tue-mdse/ocl-dataset;28507136;44872;-1;1765
tue-mdse/ocl-dataset;28507136;44872;-1;1951
tue-mdse/ocl-dataset;28507136;44872;-1;1959
tue-mdse/ocl-dataset;28507136;44872;-1;1823
tue-mdse/ocl-dataset;28507136;44872;-1;1839
tue-mdse/ocl-dataset;28507136;44872;-1;1971
tue-mdse/ocl-dataset;28507136;44872;-1;2074
tue-mdse/ocl-dataset;28507136;44872;-1;1904
tue-mdse/ocl-dataset;28507136;44872;-1;2384
tue-mdse/ocl-dataset;28507136;44872;-1;1753
MDEGroup/QMM-COMLAN-data;10104832;3012;-1;35
aratare-jp/nolispe;42113024;8894;-1;258
aratare-jp/nolispe;42113024;8894;-1;278
aratare-jp/nolispe;42113024;8894;-1;275
aratare-jp/nolispe;42113024;8894;-1;343
tue-mdse/ocl-dataset;28507136;44872;-1;1799
tue-mdse/ocl-dataset;28507136;44872;-1;1946
tue-mdse/ocl-dataset;28507136;44872;-1;1630
tue-mdse/ocl-dataset;28507136;44872;-1;1626
tue-mdse/ocl-dataset;28507136;44872;-1;1735
tue-mdse/ocl-dataset;28507136;44872;-1;1466
tue-mdse/ocl-dataset;28507136;44872;-1;1648
tue-mdse/ocl-dataset;28507136;44872;-1;1616
tue-mdse/ocl-dataset;28507136;44872;-1;1946
tue-mdse/ocl-dataset;28507136;44872;-1;1908
tue-mdse/ocl-dataset;28507136;44872;-1;2006
tue-mdse/ocl-dataset;28507136;44872;-1;1433
tue-mdse/ocl-dataset;28507136;44872;-1;1478
tue-mdse/ocl-dataset;28507136;44872;-1;1460
tue-mdse/ocl-dataset;28507136;44872;-1;1721
tue-mdse/ocl-dataset;28507136;44872;-1;2228
tue-mdse/ocl-dataset;28507136;44872;-1;1444
tue-mdse/ocl-dataset;28507136;44872;-1;1899
tue-mdse/ocl-dataset;28507136;44872;-1;1892
damenac/puzzle;1008654336;37416;-1;750
damenac/puzzle;1008654336;37416;-1;748
damenac/puzzle;1008654336;37416;-1;744
MDEGroup/QMM-COMLAN-data;10104832;3012;-1;50
MDEGroup/QMM-COMLAN-data;10104832;3012;-1;36
adisandro/MMINT;346191872;7294;4714;170
adisandro/MMINT;346191872;7294;4714;179
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;376
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;365
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;379
Hyacinth-Ali/epsilon-repo;135386112;19946;-1;381
alfonsodelavega/epsilonFork;148508672;20134;-1;376
alfonsodelavega/epsilonFork;148508672;20134;-1;377
burakuzn/ArchitectureModelDifferentiator;5120;18;641;1
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;1035;4
tue-mdse/ocl-dataset;28507136;44872;-1;1541
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
tue-mdse/ocl-dataset;28507136;44872;-1;1877
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;2
UOY-Enterprise/mt2-tutorial;192512;26;748;1
tue-mdse/ocl-dataset;28507136;44872;-1;1438
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;2
tue-mdse/ocl-dataset;28507136;44872;-1;1431
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
GSEKM/Epsilon;135246848;5199;7119;117
GSEKM/Epsilon;135246848;5199;7119;121
gssi/metamodelsdataset-ECMFA2020;34816;53;698;1
KybeleResearch/metagem;60751872;667;2547;11
KybeleResearch/metagem;60751872;667;2547;10
KybeleResearch/metagem;60751872;667;-1;12
KybeleResearch/metagem;60751872;667;-1;11
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
KybeleResearch/metagem;60751872;667;-1;12
KybeleResearch/metagem;60751872;667;-1;12
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;234
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;255
raduscrieciu/QuizGame;44777472;242;2795;4
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;2
erroso/valuedriven;264192;306;766;6
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;247
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;236
MDEGroup/QMM-COMLAN-data;10104832;3012;-1;36
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;2
fehnomenal/epsilon;135073792;19944;7988;378
fehnomenal/epsilon;135073792;19944;7988;376
moji1/MDebugger;24113152;874;4632;16
fehnomenal/epsilon;135073792;19944;-1;384
fehnomenal/epsilon;135073792;19944;-1;371
moji1/MDebugger;24113152;874;-1;15
damenac/puzzle;1008654336;37416;-1;800
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
damenac/puzzle;1008654336;37416;-1;731
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;2
damenac/puzzle;1008654336;37416;-1;747
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
adisandro/MMINT;346191872;7294;-1;182
adisandro/MMINT;346191872;7294;-1;182
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
oskar-van-rest/EntityTG;270336;60;669;1
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
MDEGroup/QMM-COMLAN-data;10104832;3012;-1;32
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;2
damenac/puzzle;1008654336;37416;-1;739
damenac/puzzle;1008654336;37416;-1;744
damenac/puzzle;1008654336;37416;-1;741
sofaw/thesis-code;3977216;184;947;7
sofaw/thesis-code;3977216;184;947;4
MSharbaf/EpsilonTransformationTechnicalDebt;31744;30;644;0
MSharbaf/EpsilonTransformationTechnicalDebt;31744;30;-1;1
virtualsatellite/VirtualSatellite4-TML;7163904;2149;1485;76
virtualsatellite/VirtualSatellite4-TML;7163904;2149;1485;81
ghostbit09/repoProyectosMDE;57441280;2380;4550;41
ghostbit09/repoProyectosMDE;57441280;2380;4550;39
tue-mdse/ocl-dataset;28507136;44872;-1;1465
tue-mdse/ocl-dataset;28507136;44872;-1;1438
adisandro/MMINT;346191872;7294;-1;185
adisandro/MMINT;346191872;7294;-1;173
tue-mdse/ocl-dataset;28507136;44872;-1;1439
tue-mdse/ocl-dataset;28507136;44872;-1;1531
damenac/puzzle;1008654336;37416;-1;749
damenac/puzzle;1008654336;37416;-1;739
damenac/puzzle;1008654336;37416;-1;755
damenac/puzzle;1008654336;37416;-1;741
damenac/puzzle;1008654336;37416;-1;745
damenac/puzzle;1008654336;37416;-1;733
MDEGroup/QMM;9905152;3012;-1;33
spbu-se/pldoctoolkit;134141952;5736;8701;81
gssi/metamodel-dataset-analysis-toolchain;10414080;2451;-1;24
gssi/metamodel-dataset-analysis-toolchain;10414080;2451;-1;27
tue-mdse/ocl-dataset;28507136;44872;-1;1428
tue-mdse/ocl-dataset;28507136;44872;-1;1436
tue-mdse/ocl-dataset;28507136;44872;-1;1422
tue-mdse/ocl-dataset;28507136;44872;-1;1426
tue-mdse/ocl-dataset;28507136;44872;-1;1428
MDEGroup/QMM;9905152;3012;-1;31
vnzstc/org.univaq.uml2lqn;26740736;18;736;1
SEALABQualityGroup/performance-driven-software-model-refactoring-framework;16471040;248;1835;8
fehnomenal/epsilon;135073792;19944;-1;388
fehnomenal/epsilon;135073792;19944;-1;376
moji1/MDebugger;24113152;874;-1;19
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;2
kortef/Cloud-Resource-Modelling;137185280;1500;1341;34
SEALABQualityGroup/performance-driven-software-model-refactoring-framework;16471040;248;-1;4
epsilonlabs/modelflow;6784000;1110;1469;24
epsilonlabs/modelflow;6784000;1110;1469;26
moji1/MDebugger;24113152;874;-1;15
SEALABQualityGroup/padre-examaple;1317888;71;934;1
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
moji1/MDebugger;24113152;874;-1;16
moji1/MDebugger;24113152;874;-1;14
moliz/moliz.xmof;65373184;1943;1905;41
SEALABQualityGroup/padre-examaple;1317888;71;-1;1
SEALABQualityGroup/performance-driven-software-model-refactoring-framework;16471040;248;-1;3
erwindejager/ou;66450432;873;-1;15
erwindejager/ou;66450432;873;-1;15
erwindejager/ou;66450432;873;-1;16
erwindejager/ou;66450432;873;-1;14
adisandro/MMINT;346191872;7294;-1;178
adisandro/MMINT;346191872;7294;-1;185
DEIS-Project-EU/DDI-Scripting-Tools;39548928;3777;4593;50
tue-mdse/ocl-dataset;28507136;44872;-1;1426
muralidn/TraceITS;11267072;334;1342;5
muralidn/TraceITS;11267072;334;1342;5
tue-mdse/ocl-dataset;28507136;44872;-1;1425
yarp14/cociat-graphEditor;2275328;2785;1083;32
yarp14/cociat-graphEditor;2275328;2785;1083;34
tue-mdse/ocl-dataset;28507136;44872;-1;1499
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
tue-mdse/ocl-dataset;28507136;44872;-1;1436
BlackBeltTechnology/judo-generator;31140864;726;1250;15
tue-mdse/ocl-dataset;28507136;44872;-1;1464
BlackBeltTechnology/judo-generator;31140864;726;-1;17
tue-mdse/ocl-dataset;28507136;44872;-1;1442
adilinam/QVTdCaseStudy;42669056;14715;-1;302
tue-mdse/ocl-dataset;28507136;44872;-1;1452
wrwei/org.eclipse.epsilon.labs.smartsax.emc.emf;781312;205;-1;3
DevBoost/EMFText-Zoo;1734472704;7832;5632;227
eclipse/epsilon;157516800;9187;-1;236
eclipse/epsilon;157516800;9187;-1;237
DevBoost/EMFText-Zoo;1734472704;7832;-1;220
gssi/MetamodelDependenciesAnalyzer;775168;30;841;1
mvalle/model-generator;1339392;281;898;7
mvalle/model-generator;1339392;281;898;6
mvalle/model-generator;1339392;281;-1;5
mvalle/model-generator;1339392;281;-1;5
gssi/MetamodelDependenciesAnalyzer;775168;30;-1;1
JMVARA/metagem;60788736;667;1016;11
JMVARA/metagem;60788736;667;1016;12
SystemsAssuranceGroup/ACMECNL;1733632;228;882;6
Frankablu/CATMOS;82038784;10728;-1;209
Frankablu/CATMOS;82038784;10728;-1;213
Frankablu/CATMOS;82038784;10728;-1;200
Frankablu/CATMOS;82038784;10728;-1;197
MDEGroup/QMM-COMLAN-data;10104832;3012;-1;36
MDEGroup/QMM-COMLAN-data;10104832;3012;-1;35
tue-mdse/ocl-dataset;28507136;44872;-1;1478
tue-mdse/ocl-dataset;28507136;44872;-1;1840
tue-mdse/ocl-dataset;28507136;44872;-1;1533
tue-mdse/ocl-dataset;28507136;44872;-1;1527
tue-mdse/ocl-dataset;28507136;44872;-1;1533
tue-mdse/ocl-dataset;28507136;44872;-1;1430
tue-mdse/ocl-dataset;28507136;44872;-1;1446
tue-mdse/ocl-dataset;28507136;44872;-1;1446
tue-mdse/ocl-dataset;28507136;44872;-1;1538
tue-mdse/ocl-dataset;28507136;44872;-1;1485
tue-mdse/ocl-dataset;28507136;44872;-1;1450
tue-mdse/ocl-dataset;28507136;44872;-1;1499
MDEGroup/QMM;9905152;3012;-1;33
alfonsodelavega/flexmi-evaluation;6371328;833;-1;12
alfonsodelavega/flexmi-evaluation;6371328;833;-1;12
fehnomenal/epsilon;135073792;19944;-1;399
fehnomenal/epsilon;135073792;19944;-1;368
adisandro/MMINT;346191872;7294;-1;188
adisandro/MMINT;346191872;7294;-1;179
adisandro/MMINT;346191872;7294;-1;181
adisandro/MMINT;346191872;7294;-1;171
fehnomenal/epsilon;135073792;19944;-1;369
fehnomenal/epsilon;135073792;19944;-1;376
fehnomenal/epsilon;135073792;19944;-1;372
fehnomenal/epsilon;135073792;19944;-1;366
fehnomenal/epsilon;135073792;19944;-1;376
fehnomenal/epsilon;135073792;19944;-1;442
SEALABQualityGroup/padre-examaple;1317888;71;-1;2
BlackBeltTechnology/judo-generator;31140864;726;-1;20
jrwilliams/crepe;6401024;115;1143;2
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;259
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;262
BlackBeltTechnology/judo-generator;31140864;726;-1;19
megamart2/tool-padre;41491456;1552;2430;29
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;272
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;270
lowcomote/evl-viatra-prototype;2725888;157;1387;5
lowcomote/evl-viatra-prototype;2725888;157;-1;5
lowcomote/evl-viatra-prototype;2725888;157;-1;5
lowcomote/evl-viatra-prototype;2725888;157;-1;5
clagms/TrNet;27329536;3222;2891;44
clagms/TrNet;27329536;3222;2891;53
megamart2/tool-padre;41491456;1552;-1;33
vnzstc/org.univaq.uml2lqn;26740736;18;-1;1
SEALABQualityGroup/padre-examaple;1317888;71;-1;1
Ao99/resume-template-dsl;154624;72;-1;1
Ao99/resume-template-dsl;154624;72;-1;1
clagms/TrNet;27329536;3222;-1;43
clagms/TrNet;27329536;3222;-1;55
SEALABQualityGroup/padre;189810688;1752;5739;32
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;290
quratulain-ali/org.eclipse.epsilon;189507584;9189;-1;297
SEALABQualityGroup/performance-driven-software-model-refactoring-framework;16471040;248;-1;4
wrwei/Jorvik;11511808;1037;1806;18
SEALABQualityGroup/padre;189810688;1752;-1;37
UoY-RoboStar/robochart2text-epsilon;73728;106;777;1
erwindejager/ou;66450432;873;-1;18